"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
18,"F5",2338,6,0.25663,2332,99.7434,47.155,13.2392,3964,23784,282.93,55.9417,9.32363,,,
18,"F6",2833,2,0.0705965,2831,99.9294,32.9278,13.4918,2134.5,4269,65.8556,14.8781,7.43906,,,
18,"F7",1743,2,0.114745,1741,99.8853,84.6634,12.8593,85682,171364,169.327,184.965,92.4824,,,
18,"F8",3441,6,0.174368,3435,99.8256,40.6167,13.0829,3633.67,21802,243.7,54.6325,9.10541,,,
18,"F9",5622,52,0.924938,5570,99.0751,35.4761,14.2185,3624.63,188481,1844.76,505.023,9.71198,,,
18,"F10",1411,3,0.212615,1408,99.7874,42.5982,14.1529,6200.33,18601,127.795,43.2061,14.402,,,
18,"F11",1942,12,0.61792,1930,99.3821,29.5217,13.3835,1323.42,15881,354.261,61.774,5.14783,,,
18,"F12",2364,13,0.549915,2351,99.4501,48.7644,14.798,11158.9,145066,633.937,253.047,19.4652,,,
19,"F1",3194,1,0.0313087,3193,99.9687,23.6842,7.52758,450,450,23.6842,2.26148,2.26148,,,
19,"F2",1790,15,0.837989,1775,99.162,40.8096,12.3126,5233.6,78504,612.144,177.228,11.8152,,,
19,"F3",6437,18,0.279633,6419,99.7204,36.471,15.2086,3070.72,55273,656.478,137.831,7.65727,,,
19,"F4",4145,12,0.289505,4133,99.7105,46.0984,12.7728,7404.92,88859,553.18,178.657,14.888,,,
19,"F5",2406,3,0.124688,2403,99.8753,53.8798,13.1604,5434.33,16303,161.639,35.5885,11.8628,,,
19,"F6",2862,6,0.209644,2856,99.7904,37.4265,13.5769,1283.83,7703,224.559,23.2099,3.86831,,,
19,"F7",1748,4,0.228833,1744,99.7712,45.5765,12.9481,42721.3,170885,182.306,197.701,49.4251,,,
19,"F8",3458,11,0.318103,3447,99.6819,36.8116,13.1001,5050.45,55555,404.927,129.261,11.751,,,
19,"F9",5672,61,1.07546,5611,98.9245,35.5687,14.2761,3647.75,222513,2169.69,597.029,9.78737,,,
19,"F10",1428,7,0.490196,1421,99.5098,34.2553,14.1719,1756.14,12293,239.787,41.8968,5.98526,,,
19,"F11",1984,6,0.302419,1978,99.6976,29.2378,13.3459,1317.67,7906,175.427,33.208,5.53466,,,
19,"F12",2405,7,0.29106,2398,99.7089,41.3955,14.8629,12088.1,84617,289.768,143.306,20.4723,,,
20,"F1",3336,4,0.119904,3332,99.8801,33.7928,7.57883,2719.25,10877,135.171,27.1377,6.78442,,,
20,"F2",1944,6,0.308642,1938,99.6914,47.4627,12.279,5274.33,31646,284.776,74.6287,12.4381,,,
20,"F3",6468,22,0.340136,6446,99.6599,47.7475,15.3581,5242.45,115334,1050.45,206.032,9.3651,,,
20,"F4",4181,15,0.358766,4166,99.6412,46.5983,12.853,19592.4,293886,698.975,391.592,26.1061,,,
